"imgName","lat","lng","dataTime","remark","uploader","marker","checker","label","createdAt","updatedAt","sidewalk","protective","wheelchair","occupation","walkRisk","riskRate","purpose","imgUrl","_id","rankA1","rankB1","rankC1"
2282,25.1301667925444,121.73681974411,"2023-01-10T03:22:00.000Z","鄰近機車行，行人會被迫直接行走於道路上","63b1b6ca181b964797dff08a","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-31T16:59:40.385Z","2023-02-01T01:14:31.236Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","其他|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d948fc0babfa2180888ebc.jpg","63d948fc0babfa2180888ebc",0,-10,0
2283,22.7652100921528,121.138901235432,"2023-01-31T10:06:00.000Z","此車把路邊紅線當停車位，擋住通道。推嬰兒車的話必須繞過車輛，到很多快車駛過的車道上才能抵達另一邊的斜坡。且車上無人，並非臨停。","63d7323c0babfa460288787e","6220a7e810be1548e5c8d09a",,"資料不足以判定","2023-02-01T02:39:45.656Z","2023-02-01T03:27:15.468Z","有設置人行道或騎樓",,"輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有汽車行駛","常如此(79~50%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d9d0f10babfac645889409.jpg","63d9d0f10babfac645889409",0.8,-10,0
2284,22.7635664238561,121.139171408355,"2023-01-15T04:42:00.000Z","多輛汽車停車於白線，甚至車道上。行人若需經過此處，必須走上車道中央接近雙黃線處，很不安全。","63d7323c0babfa460288787e","6220a7e810be1548e5c8d09a",,"符合規定","2023-02-01T02:53:03.942Z","2023-02-01T03:27:30.732Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","私人佔用（臨時停車）","有汽車行駛","常如此(79~50%)","其他|通學|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d9d40f0babfa4da4889442.jpg","63d9d40f0babfa4da4889442",0,-10,0
2285,22.7617708035925,121.141037863702,"2023-01-16T11:57:00.000Z","諸多車輛沿著路邊民宅停靠。道路不寬，導致路人行經此處，必須走上時時有車輛快速行駛的車道，很不安全。","63d7323c0babfa460288787e","6220a7e810be1548e5c8d09a",,"符合規定","2023-02-01T03:01:32.896Z","2023-02-01T03:27:43.489Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d9d60c0babfa3a12889465.jpg","63d9d60c0babfa3a12889465",0,-10,0
2286,24.1449972222222,120.649741666667,"2023-02-01T04:48:00.000Z",,"63aafbf84ee1ac0e056327cd",,,,"2023-02-01T04:49:25.332Z","2023-02-01T04:49:25.332Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d9ef550babfa3634889605.jpg","63d9ef550babfa3634889605",2.6,-6,0
2287,25.0128102812302,121.293281478112,"2023-02-01T06:17:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:18:21.708Z","2023-02-01T06:18:21.708Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|公共設施阻礙（樹穴）","無車輛行駛","總是如此(100%~95%)","親子活動|休閒|採購食物|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da042d0babfad045889613.jpg","63da042d0babfad045889613",8.6,3,5
2288,25.0152190285446,121.292678117752,"2023-02-01T06:19:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:20:06.369Z","2023-02-01T06:20:06.369Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","親子活動|休閒|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da04960babfa2d5c88961e.jpg","63da04960babfa2d5c88961e",5.2,-2,1.6
2289,25.0193933542116,121.300209540713,"2023-02-01T06:36:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:36:18.698Z","2023-02-01T06:36:18.698Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","休閒|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da08620babfa365a889629.jpg","63da08620babfa365a889629",0,-10,0
2290,25.0192926561765,121.300515532494,"2023-02-01T06:36:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:37:09.323Z","2023-02-01T06:37:09.323Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da08950babfa380d889634.jpg","63da08950babfa380d889634",0,-10,0
2291,25.0189377990006,121.300140023232,"2023-02-01T06:37:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:38:13.080Z","2023-02-01T06:38:13.080Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有機車行駛","通常如此(94~80%)","親子活動|採購食物|休閒|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da08d50babfa91fd88963f.jpg","63da08d50babfa91fd88963f",6.4,4,4
2292,25.0187530784209,121.299673318863,"2023-02-01T06:39:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:39:37.165Z","2023-02-01T06:39:37.165Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（機電設備）","有機車行駛","總是如此(100%~95%)","親子活動|採購食物|休閒|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da09290babfab1de88964a.jpg","63da09290babfab1de88964a",5,-2,1.6
2293,25.0186801623261,121.299903988838,"2023-02-01T06:40:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:40:53.692Z","2023-02-01T06:40:53.692Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","親子活動|休閒|採購食物|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da09750babfabb54889655.jpg","63da09750babfabb54889655",10,10,10
2294,25.0182718313948,121.298874020576,"2023-02-01T06:41:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:41:53.557Z","2023-02-01T06:41:53.557Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有自行車行駛","總是如此(100%~95%)","親子活動|休閒|通學|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da09b10babfaa6c0889660.jpg","63da09b10babfaa6c0889660",8.8,8,8
2295,25.0182086372007,121.298632621765,"2023-02-01T06:42:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:43:04.460Z","2023-02-01T06:43:04.460Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","有自行車行駛","通常如此(94~80%)","採購食物|休閒|親子活動|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da09f80babfa803c88966b.jpg","63da09f80babfa803c88966b",7.4,1,4
2296,25.0174940544352,121.297785043716,"2023-02-01T06:46:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:47:23.532Z","2023-02-01T06:47:23.532Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","通常如此(94~80%)","親子活動|休閒|採購食物|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0afb0babfa4c36889676.jpg","63da0afb0babfa4c36889676",5.2,-2,1.6
2297,25.0177273880404,121.297447085381,"2023-02-01T06:47:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:47:58.485Z","2023-02-01T06:47:58.485Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有汽車行駛","常如此(79~50%)","親子活動|休閒|採購食物|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0b1e0babfa08e7889681.jpg","63da0b1e0babfa08e7889681",2.8,-6,0
2298,25.0175037766776,121.297752857208,"2023-02-01T06:48:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:48:52.495Z","2023-02-01T06:48:52.495Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","無車輛行駛","總是如此(100%~95%)","親子活動|採購食物|採購日用|通學|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0b540babfa41b588968c.jpg","63da0b540babfa41b588968c",8.6,3,5
2299,25.0174211375926,121.29774749279,"2023-02-01T06:49:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:49:54.368Z","2023-02-01T06:49:54.368Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）|私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","親子活動|採購食物|休閒|通學|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0b920babfa5e1d889697.jpg","63da0b920babfa5e1d889697",5,-2,1.6
2300,25.0166093271535,121.298160552979,"2023-02-01T06:51:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:51:40.928Z","2023-02-01T06:51:40.928Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","無車輛行駛","總是如此(100%~95%)","親子活動|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0bfc0babfa70398896a2.jpg","63da0bfc0babfa70398896a2",8.6,3,5
2301,25.0158801515245,121.298316121101,"2023-02-01T06:52:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:52:53.819Z","2023-02-01T06:52:53.819Z","有設置人行道或騎樓","標線人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有機車行駛","通常如此(94~80%)","採購食物|休閒|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0c450babfa108e8896ad.jpg","63da0c450babfa108e8896ad",6.4,4,4
2302,25.0155690352715,121.298493146896,"2023-02-01T06:53:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:53:43.323Z","2023-02-01T06:53:43.323Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","親子活動|採購日用|通學|採購食物|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0c770babfad5378896b8.jpg","63da0c770babfad5378896b8",5.2,-2,1.6
2303,25.0152870854863,121.298707723618,"2023-02-01T06:54:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:54:54.522Z","2023-02-01T06:54:54.522Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","通常如此(94~80%)","親子活動|採購食物|休閒|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0cbe0babfa51a88896c3.jpg","63da0cbe0babfa51a88896c3",5.2,-2,1.6
2304,25.0150245799318,121.298857927322,"2023-02-01T06:55:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:56:43.678Z","2023-02-01T06:56:43.678Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","親子活動|採購日用|休閒|採購食物|通學|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0d2b0babfa54be8896ce.jpg","63da0d2b0babfa54be8896ce",5.2,-2,1.6
2305,25.0143099786347,121.299179792404,"2023-02-01T06:57:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T06:58:36.475Z","2023-02-01T06:58:36.475Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|公共設施阻礙（樹穴）","有汽車行駛","通常如此(94~80%)","親子活動|採購食物|休閒|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0d9c0babfa53278896d9.jpg","63da0d9c0babfa53278896d9",2.6,-6,0
2306,25.013984274623,121.299303174019,"2023-02-01T06:59:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T07:00:03.923Z","2023-02-01T07:00:03.923Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","通常如此(94~80%)","採購食物|休閒|採購日用|親子活動|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0df30babfa04cc8896ef.jpg","63da0df30babfa04cc8896ef",5.2,-2,1.6
2307,25.013473841225,121.299608945847,"2023-02-01T07:00:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T07:00:58.759Z","2023-02-01T07:00:58.759Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","有機車行駛","通常如此(94~80%)","親子活動|採購食物|休閒|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0e2a0babfa179c889705.jpg","63da0e2a0babfa179c889705",5,-3,2
2308,24.6773207630247,121.773946881294,"2023-02-01T06:59:00.000Z",,"63ad146f4ee1ac51f063285a",,,,"2023-02-01T07:01:09.196Z","2023-02-01T07:01:09.196Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|私人佔用（商家、住家）","有機車行駛","總是如此(100%~95%)","採購食物|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0e350babfaa25f889710.jpg","63da0e350babfaa25f889710",5,-2,1.6
2309,25.0127689535205,121.29979133606,"2023-02-01T07:01:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T07:02:13.091Z","2023-02-01T07:02:13.091Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","無車輛行駛","總是如此(100%~95%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0e750babfa788e88971b.jpg","63da0e750babfa788e88971b",8.6,3,5
2310,25.0121564271262,121.299608945847,"2023-02-01T07:03:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T07:04:08.681Z","2023-02-01T07:04:08.681Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（樹穴）|私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","親子活動|採購食物|休閒|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0ee80babfae7ad889726.jpg","63da0ee80babfae7ad889726",5,-2,1.6
2311,25.0118550241281,121.299855709076,"2023-02-01T07:04:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T07:05:03.515Z","2023-02-01T07:05:03.515Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","有機車行駛","常如此(79~50%)","親子活動|休閒|通學|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0f1f0babfa107f889731.jpg","63da0f1f0babfa107f889731",5,-3,2
2312,25.0115536203902,121.300477981567,"2023-02-01T07:05:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T07:06:08.501Z","2023-02-01T07:06:08.501Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","無車輛行駛","總是如此(100%~95%)","親子活動|休閒|採購食物|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0f600babfaeeac88973c.jpg","63da0f600babfaeeac88973c",8.6,3,5
2313,25.0109848403537,121.300858855248,"2023-02-01T07:07:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T07:08:04.883Z","2023-02-01T07:08:04.883Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有自行車行駛","通常如此(94~80%)","親子活動|休閒|採購日用|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da0fd40babfa3503889752.jpg","63da0fd40babfa3503889752",8.8,8,8
2314,25.0107709394873,121.30098760128,"2023-02-01T07:08:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-01T07:09:26.653Z","2023-02-01T07:09:26.653Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","有機車行駛","通常如此(94~80%)","親子活動|採購食物|休閒|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63da10260babfa80ed88975e.jpg","63da10260babfa80ed88975e",5,-3,2
